LAMMPS data file via write_data, version 7 Feb 2024, timestep = 101, units = metal

216 atoms
2 atom types

0 23.4 xlo xhi
0 20.264994448555868 ylo yhi
0 14.6 zlo zhi
-11.699999999999994 0 0 xy xz yz

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut

1 0.1 3
2 0.1 3

Atoms # full

106 0 2 0 1.9933412460632338 8.295078245041916 2.855979496983844 0 0 0
109 0 2 0 2.273517441637294 7.263490319156374 6.94571354098937 0 0 0
79 0 2 0 13.092503496121479 3.4252976255696796 5.514748039037706 0 0 0
80 0 1 0 11.276508172465462 0.6266804936744557 5.1108359096334635 0 0 0
81 0 1 0 9.173572332494837 2.1631961525981778 3.0584287982363914 0 0 0
84 0 1 0 9.757607249754496 4.3065136126844346 5.427216648709434 0 0 0
145 0 2 0 13.973517441553739 0.5084921690299168 14.24571354092353 0 0 -1
146 0 1 0 19.058155891363256 2.2740432360254257 0.6279421621574865 0 0 0
147 0 1 0 13.194622432850572 6.172027614787479 0.4975698228685965 0 0 0
148 0 2 0 15.525812576067253 3.280575254324172 0.39064491657731837 0 0 0
149 0 1 0 14.877172741596269 4.839718619466109 3.142036390369623 0 0 0
150 0 1 0 18.08375006158606 5.07363218744534 2.0552300551199143 0 0 0
154 0 2 0 13.69334124628725 1.5400800958106975 2.8559794971501256 0 0 0
155 0 1 0 12.093436355123224 6.319731836240521 4.523654220272018 0 0 0
157 0 2 0 13.973517441883875 0.5084921694150949 6.945713540609693 0 0 0
158 0 1 0 19.058155890669827 2.274043235430269 7.9279421609768574 0 0 0
159 0 1 0 13.194622432522925 6.172027615474141 7.797569823976856 0 0 0
169 0 2 0 10.073517442147743 7.26349031895115 14.245713540527486 0 0 -1
178 0 2 0 9.793341246641823 8.295078245443023 2.855979496747223 0 0 0
181 0 2 0 10.073517441443242 7.263490318783466 6.945713541033711 0 0 0
151 0 2 0 20.892503496222503 3.4252976256072127 5.5147480382809615 0 0 0
152 0 1 0 19.07650817296502 0.6266804936308515 5.110835908497863 0 0 0
153 0 1 0 16.973572331817305 2.163196152489082 3.0584287981444387 0 0 0
156 0 1 0 17.55760724964081 4.306513613004074 5.427216648121721 0 0 0
27 0 1 0 -6.305377567244576 12.927025764825718 0.49756982381607434 0 0 0
29 0 1 0 -4.622827257414826 11.594716768949416 3.1420363906020805 0 0 0
35 0 1 0 -7.406563644522491 13.074729985485 4.523654219726475 0 0 0
39 0 1 0 -6.305377567107234 12.927025765332923 7.797569823340649 0 0 0
26 0 1 0 -0.4418441093946175 9.029041384662206 0.6279421613055962 0 0 0
28 0 2 0 -3.9741874236765993 10.035573404362475 0.39064491643064864 0 0 0
30 0 1 0 -1.416249937158848 11.828630336443778 2.055230055182853 0 0 0
31 0 2 0 1.3925034967295113 10.180295775116956 5.5147480388049335 0 0 0
32 0 1 0 -0.42349182788770356 7.381678644000617 5.1108359100513665 0 0 0
33 0 1 0 -2.52642766785194 8.918194301994642 3.058428798089584 0 0 0
36 0 1 0 -1.9423927497616509 11.061511761809914 5.427216648631775 0 0 0
38 0 1 0 -0.44184410869757684 9.029041385996218 7.927942162180015 0 0 0
99 0 1 0 1.494622433008261 12.927025765176952 0.497569823032981 0 0 0
107 0 1 0 0.3934363553211888 13.074729985625659 4.523654220010024 0 0 0
111 0 1 0 1.494622432470318 12.927025764436593 7.7975698241217195 0 0 0
121 0 2 0 -1.6264825581759617 14.018488468143827 14.245713540735348 0 0 -1
130 0 2 0 -1.906658752838891 15.050076394593608 2.8559794966679415 0 0 0
133 0 2 0 -1.6264825583506237 14.0184884682308 6.945713540915517 0 0 0
98 0 1 0 7.358155891348444 9.029041385435034 0.627942161534017 0 0 0
100 0 2 0 3.825812576269114 10.035573403801484 0.39064491615391933 0 0 0
101 0 1 0 3.1771727419773734 11.594716768719422 3.142036389995426 0 0 0
102 0 1 0 6.383750062064546 11.828630336525965 2.055230055109667 0 0 0
103 0 2 0 9.192503496644163 10.180295774969796 5.514748038656826 0 0 0
104 0 1 0 7.376508172512912 7.381678643625933 5.110835909436733 0 0 0
105 0 1 0 5.273572332007281 8.91819430164379 3.0584287974999143 0 0 0
108 0 1 0 5.857607250039387 11.061511761629102 5.427216648052319 0 0 0
110 0 1 0 7.358155891091532 9.029041385476074 7.927942161764132 0 0 0
171 0 1 0 9.294622432566966 12.927025765662595 0.4975698240779362 0 0 0
179 0 1 0 8.193436355285519 13.074729985274177 4.523654219438197 0 0 0
183 0 1 0 9.29462243293199 12.927025764468974 7.797569823196173 0 0 0
193 0 2 0 6.173517441092281 14.018488468252633 14.24571354080666 0 0 -1
202 0 2 0 5.893341246400286 15.050076394505062 2.8559794967407304 0 0 0
205 0 2 0 6.173517442075031 14.018488467819289 6.94571354087853 0 0 0
49 0 2 0 13.973517441534279 14.018488468309293 14.245713541463738 -1 0 -1
58 0 2 0 13.693341246696878 15.050076394657784 2.8559794972766395 -1 0 0
61 0 2 0 13.973517441578732 14.01848846795719 6.945713540554732 -1 0 0
170 0 1 0 15.158155891003524 9.02904138508619 0.6279421617422228 0 0 0
172 0 2 0 11.625812576633276 10.035573403898688 0.390644916680415 0 0 0
173 0 1 0 10.977172742512492 11.594716768983165 3.142036390535648 0 0 0
174 0 1 0 14.18375006245846 11.828630336444073 2.055230055541718 0 0 0
175 0 2 0 16.992503496315333 10.180295774822959 5.5147480386271 0 0 0
176 0 1 0 15.176508172574632 7.381678642956968 5.1108359095512785 0 0 0
177 0 1 0 13.073572332358477 8.918194301580067 3.058428798271523 0 0 0
180 0 1 0 13.65760725017489 11.06151176189885 5.427216648361589 0 0 0
182 0 1 0 15.158155890876468 9.029041385234157 7.9279421615897165 0 0 0
50 0 1 0 -4.3418441089609665 15.784039534728162 0.627942161905916 0 0 0
51 0 1 0 -10.205377567494562 19.682023913172547 0.49756982325056776 0 0 0
52 0 2 0 -7.874187423247589 16.7905715531847 0.39064491680601143 0 0 0
53 0 1 0 -8.522827257904972 18.349714918365752 3.1420363904437094 0 0 0
54 0 1 0 -5.316249937831896 18.583628486346377 2.0552300551967204 0 0 0
57 0 1 0 -6.4264276676669 15.673192451579354 3.058428798737096 0 0 0
59 0 1 0 -11.306563644615327 19.829728135219643 4.523654219868311 0 0 0
62 0 1 0 -4.341844108736336 15.784039535374845 7.927942161340422 0 0 0
63 0 1 0 -10.205377567375294 19.68202391501433 7.797569823644347 0 0 0
55 0 2 0 -2.5074965039473804 16.935293924432155 5.5147480377390865 0 0 0
56 0 1 0 -4.323491827307826 14.136676792530661 5.110835909541318 0 0 0
60 0 1 0 -5.842392750243519 17.816509912414904 5.427216648402572 0 0 0
122 0 1 0 3.458155890963587 15.78403953531964 0.6279421614347457 0 0 0
123 0 1 0 -2.4053775673059494 19.68202391468567 0.49756982368036945 0 0 0
124 0 2 0 -0.07418742259295286 16.790571552635242 0.39064491693799813 0 0 0
125 0 1 0 -0.7228272573872463 18.349714918569724 3.142036390367397 0 0 0
126 0 1 0 2.4837500624043773 18.583628486385138 2.055230055678042 0 0 0
131 0 1 0 -3.506563644597918 19.829728135296662 4.523654219431092 0 0 0
134 0 1 0 3.458155890987893 15.784039534357621 7.927942161725516 0 0 0
135 0 1 0 -2.4053775672140834 19.68202391348717 7.797569823086703 0 0 0
127 0 2 0 5.2925034958512445 16.935293923922124 5.514748038431243 0 0 0
128 0 1 0 3.47650817275872 14.136676791444696 5.110835909940401 0 0 0
129 0 1 0 1.3735723330784797 15.67319245127678 3.0584287989739756 0 0 0
132 0 1 0 1.957607249978869 17.81650991206846 5.427216648745774 0 0 0
194 0 1 0 11.258155891327474 15.78403953566159 0.6279421617585054 0 0 0
195 0 1 0 5.394622432608308 19.682023914515575 0.49756982365632735 0 0 0
196 0 2 0 7.725812576888876 16.79057155275736 0.39064491649996846 0 0 0
197 0 1 0 7.077172741841538 18.349714917829886 3.1420363903212345 0 0 0
198 0 1 0 10.283750061676498 18.583628486548793 2.0552300556999654 0 0 0
203 0 1 0 4.293436355669904 19.829728134974758 4.523654219841315 0 0 0
206 0 1 0 11.258155890967721 15.78403953450179 7.927942161657225 0 0 0
207 0 1 0 5.394622432804374 19.68202391390284 7.797569823148548 0 0 0
199 0 2 0 13.092503496204886 16.935293924487983 5.514748038761651 0 0 0
200 0 1 0 11.276508172377115 14.136676792696194 5.1108359095115725 0 0 0
201 0 1 0 9.173572332344957 15.673192451196647 3.0584287982848544 0 0 0
204 0 1 0 9.75760724997148 17.81650991145322 5.427216648549746 0 0 0
16 0 2 0 -0.07418742340788054 3.2805752537049746 7.690644916397545 0 0 0
17 0 1 0 -0.7228272581782496 4.839718618982963 10.442036389959148 0 0 0
18 0 1 0 2.483750061951352 5.073632187284375 9.355230055377737 0 0 0
